G,Name,U+,Style,Tags
,shepherds-crook,ec9d,,
,sherlock-holmes,ec9e,,
,shield,eca8,,
,shield-2,ec9f,,
,shield-bash,eca0,,
,shield-bounces,eca1,,
,shieldcomb,eca2,,
,shield-disabled,eca3,,
,shield-echoes,eca4,,
,shield-impact,eca5,,
,shield-opposition,eca6,,
,shield-reflect,eca7,,
,shining-claw,eca9,,
,shining-heart,ecaa,,
,shining-sword,ecab,,
,shinto-shrine,ecad,,
,shinto-shrine-mirror,ecac,,
,shiny-apple,ecae,,
,shiny-entrance,ecaf,,
,shiny-iris,ecb0,,
,shiny-omega,ecb1,,
,shiny-purse,ecb2,,
,ship-bow,ecb3,,
,ship-wheel,ecb4,,
,ship-wreck,ecb5,,
,shirt,ecb7,,
,shirt-button,ecb6,,
,shoebill-stork,ecb8,,
,shooner-sailboat,ecb9,,
,shop,ecbc,,
,shopping-bag,ecba,,
,shopping-cart,ecbb,,
,shorts,ecbd,,
,shotgun,ecbf,,
,shotgun-rounds,ecbe,,
,shoulder-armor,ecc0,,
,shoulder-bag,ecc1,,
,shoulder-scales,ecc2,,
,shouting,ecc3,,
,shower,ecc4,,
,shrimp,ecc5,,
,shrug,ecc6,,
,shuriken,ecc9,,
,shuriken-2,ecc7,,
,shuriken-aperture,ecc8,,
,shut-rose,ecca,,
,shuttlecock,eccb,,
,sickle,eccc,,
,sideswipe,eccd,,
,siege-ram,ecce,,
,siege-tower,eccf,,
,sight-disabled,ecd0,,
,silence,ecd2,,
,silenced,ecd1,,
,silex,ecd3,,
,silver-bullet,ecd4,,
,sinagot,ecd5,,
,sing,ecd6,,
,sink,ecd9,,
,sinking-ship,ecd7,,
,sinking-trap,ecd8,,
,sinusoidal-beam,ecda,,
,siren,ecdb,,
,sitting-dog,ecdc,,
,six-eyes,ecdd,,
,skateboard,ece0,,
,skateboarding-01,ecde,,
,skateboarding-02,ecdf,,
,skeletal-hand,ece1,,
,skeleton,ece4,,
,skeleton-inside,ece2,,
,skeleton-key,ece3,,
,ski-boot,ece5,,
,skid-mark,ece6,,
,skier,ece7,,
,skills,ece8,,
,skimmer-hat,ece9,,
,skipping-rope,ecea,,
,skirt,eceb,,
,skis,ecec,,
,skull,ecf8,,
,skull-bolt,eced,,
,skull-crack,ecee,,
,skull-crossed-bones,ecef,,
,skull-in-jar,ecf0,,
,skull-mask,ecf1,,
,skull-ring,ecf2,,
,skull-sabertooth,ecf3,,
,skull-shield,ecf4,,
,skull-signet,ecf5,,
,skull-slices,ecf6,,
,skull-staff,ecf7,,
,skull-with-syringe,ecf9,,
,slalom,ecfa,,
,slap,ecfb,,
,slashed-shield,ecfc,,
,slavery-whip,ecfd,,
,sleeping-bag,ecfe,,
,sleepy,ecff,,
,sleeveless-jacket,ed00,,
,sleeveless-top,ed01,,
,sliced-bread,ed02,,
,sliced-mushroom,ed03,,
,sliced-sausage,ed04,,
,slicing-arrow,ed05,,
,slime,ed06,,
,sling,ed08,,
,slingshot,ed07,,
,slipknot,ed09,,
,slippers,ed0a,,
,sloth,ed0b,,
,slot-machine,ed0c,,
,slow-blob,ed0d,,
,slumbering-sanctuary,ed0e,,
,sly,ed0f,,
,small-fire,ed10,,
,small-fishing-sailboat,ed11,,
,smart,ed14,,
,smartphone,ed13,,
,smartphone-2,ed12,,
,smash-arrows,ed15,,
,smitten,ed16,,
,smoke-bomb,ed17,,
,smoking-finger,ed18,,
,smoking-orb,ed19,,
,smoking-pipe,ed1a,,
,smoking-volcano,ed1b,,
,snail,ed1d,,
,snail-eyes,ed1c,,
,snake,ed22,,
,snake-bite,ed1e,,
,snake-egg,ed1f,,
,snake-jar,ed20,,
,snake-spiral,ed21,,
,snake-tongue,ed23,,
,snake-totem,ed24,,
,snatch,ed25,,
,sniffing-dog,ed26,,
,snitch-quidditch-ball,ed27,,
,snorkel,ed28,,
,snout,ed29,,
,snowboard,ed2a,,
,snow-bottle,ed2b,,
,snowflake-1,ed2c,,
,snowflake-2,ed2d,,
,snowing,ed2e,,
,snowman,ed2f,,
,soap,ed31,,
,soap-experiment,ed30,,
,soccer-ball,ed32,,
,soccer-field,ed33,,
,soccer-kick,ed34,,
,socks,ed35,,
,soda-bottle,ed36,,
,soda-can,ed37,,
,sofa,ed38,,
,solar-power,ed39,,
,solar-system,ed3a,,
,solar-time,ed3b,,
,soldering-iron,ed3c,,
,solid-leaf,ed3d,,
,sombrero,ed3e,,
,sonic-boom,ed3f,,
,sonic-lightning,ed40,,
,sonic-screech,ed41,,
,sonic-shoes,ed42,,
,sonic-shout,ed43,,
,soul-vessel,ed44,,
,sound-off,ed45,,
,sound-on,ed46,,
,sound-waves,ed47,,
,south-africa,ed49,,
,south-africa-flag,ed48,,
,south-america,ed4a,,
,south-korea,ed4b,,
,space-needle,ed4c,,
,spaceship,ed4d,,
,space-shuttle,ed4e,,
,space-suit,ed4f,,
,spade,ed53,,
,spade-2,ed50,,
,spades,ed52,,
,spade-skull,ed51,,
,spain,ed54,,
,spanner,ed55,,
,sparkles,ed56,,
,sparkling-sabre,ed57,,
,spark-plug,ed58,,
,spark-spirit,ed59,,
,sparky-bomb,ed5a,,
,sparrow,ed5b,,
,spartan,ed5d,,
,spartan-helmet,ed5c,,
,spatter,ed5e,,
,spawn-node,ed5f,,
,speaker,ed61,,
,speaker-off,ed60,,
,spear-feather,ed62,,
,spearfishing,ed63,,
,spear-hook,ed64,,
,spears,ed65,,
,spectacle-lenses,ed66,,
,spectacles,ed67,,
,spectre,ed69,,
,spectre-m4,ed68,,
,speed-boat,ed6a,,
,speedometer,ed6b,,
,spell-book,ed6c,,
,sperm-whale,ed6d,,
,spider-2,ed6e,,
,spider-bot,ed6f,,
,spider-eye,ed70,,
,spider-face,ed71,,
,spider-mask,ed72,,
,spider-web,ed73,,
,spikeball,ed74,,
,spiked-armor,ed75,,
,spiked-ball,ed76,,
,spiked-bat,ed77,,
,spiked-collar,ed78,,
,spiked-dragon-head,ed79,,
,spiked-fence,ed7a,,
,spiked-halo,ed7b,,
,spiked-mace,ed7c,,
,spiked-shell,ed7d,,
,spiked-shield,ed7e,,
,spiked-shoulder-armor,ed7f,,
,spiked-snail,ed80,,
,spiked-tail,ed81,,
,spiked-tentacle,ed82,,
,spiked-trunk,ed83,,
,spiked-wall,ed84,,
,spikes,ed88,,
,spikes-full,ed85,,
,spikes-half,ed86,,
,spikes-init,ed87,,
,spiky-eclipse,ed89,,
,spiky-explosion,ed8a,,
,spiky-field,ed8b,,
,spiky-pit,ed8c,,
,spiky-wing,ed8d,,
,spill,ed8e,,
,spinal-coil,ed8f,,
,spine-arrow,ed90,,
,spinning-blades,ed91,,
,spinning-ribbons,ed92,,
,spinning-sword,ed93,,
,spinning-top,ed94,,
,spinning-wheel,ed95,,
,spiral-arrow,ed96,,
,spiral-bloom,ed97,,
,spiral-bottle,ed98,,
,spiral-hilt,ed99,,
,spiral-lollipop,ed9a,,
,spiral-shell,ed9b,,
,spiral-tentacle,ed9c,,
,spiral-thrust,ed9d,,
,splash,ed9f,,
,splash-2,ed9e,,
,splashy-stream,eda0,,
,split-arrows,eda1,,
,split-body,eda2,,
,split-cross,eda3,,
,splurt,eda4,,
,spock-hand,eda5,,
,spooky-house,eda6,,
,spoon,eda7,,
,sport-medal,eda8,,
,spoted-flower,eda9,,
,spotted-arrowhead,edaa,,
,spotted-bug,edab,,
,spotted-mushroom,edac,,
,spotted-wound,edad,,
,spoutnik,edae,,
,spray,edaf,,
,spring,edb0,,
,sprint,edb1,,
,sprout,edb3,,
,sprout-disc,edb2,,
,spy,edb5,,
,spyglass,edb4,,
,square,edb7,,
,square-bottle,edb6,,
,squib,edb8,,
,squid,edba,,
,squid-head,edb9,,
,squirrel,edbb,,
,sri-lanka,edbc,,
,stabbed-note,edbd,,
,stable,edbe,,
,stack,edbf,,
,stag-head,edc0,,
,stahlhelm,edc1,,
,stairs,edc4,,
,stairs-cake,edc2,,
,stairs-goal,edc3,,
,stake-hammer,edc5,,
,stakes-fence,edc6,,
,stalactites,edc7,,
,stalagtite,edc8,,
,stamper,edc9,,
,standing-potion,edca,,
,stapler,edcd,,
,stapler-heavy-duty,edcb,,
,stapler-pneumatic,edcc,,
,star,eddd,,
,star-altar,edce,,
,star-cycle,edcf,,
,starfighter,edd0,,
,star-flag,edd1,,
,star-formation,edd2,,
,star-gate,edd3,,
,star-key,edd4,,
,star-medal,edd5,,
,star-prominences,edd6,,
,star-pupil,edd7,,
,star-sattelites,edd8,,
,star-shuriken,edd9,,
,star-skull,edda,,
,stars-stack,eddb,,
,star-struck,eddc,,
,star-swirl,edde,,
,staryu,eddf,,
,static,ede1,,
,static-guard,ede0,,
,static-waves,ede2,,
,steak,ede3,,
,stealth-bomber,ede4,,
,steam,ede9,,
,steam-blast,ede5,,
,steam-locomotive,ede6,,
,steampunk-goggles,ede7,,
,steamroller,ede8,,
,steel-claws,edeb,,
,steel-claws-2,edea,,
,steel-door,edec,,
,steeltoe-boots,eded,,
,steelwing-emblem,edee,,
,steering-wheel,edef,,
,stegosaurus-scales,edf0,,
,stethoscope,edf1,,
,steyr-aug,edf2,,
,stick-frame,edf3,,
,stick-grenade,edf4,,
,sticking-plaster,edf5,,
,stick-splitting,edf6,,
,sticky-boot,edf7,,
,stigmata,edf8,,
,stiletto,edfa,,
,stiletto-2,edf9,,
,stitched-wound,edfb,,
,stockpiles,edfc,,
,stomach,edfd,,
,stomp,edfe,,
,stomp-tornado,edff,,
,stone-axe,ee00,,
,stone-block,ee01,,
,stone-bridge,ee02,,
,stone-bust,ee03,,
,stone-crafting,ee04,,
,stoned-skull,ee05,,
,stone-path,ee06,,
,stone-pile,ee07,,
,stone-spear,ee08,,
,stone-sphere,ee09,,
,stone-stack,ee0a,,
,stone-tablet,ee0b,,
,stone-throne,ee0c,,
,stone-tower,ee0d,,
,stone-wall,ee0e,,
,stone-wheel,ee0f,,
,stop-sign,ee10,,
,stopwatch,ee12,,
,stopwatch-2,ee11,,
,stork-delivery,ee13,,
,strafe,ee14,,
,straight-pipe,ee15,,
,strawberry,ee16,,
,street-light,ee17,,
,strength,ee18,,
,striking-arrows,ee19,,
,striking-balls,ee1a,,
,striking-clamps,ee1b,,
,striking-diamonds,ee1c,,
,striking-splinter,ee1d,,
,striped-sun,ee1e,,
,striped-sword,ee1f,,
,strong,ee22,,
,strongbox,ee20,,
,strong-man,ee21,,
,stump-regrowth,ee23,,
,stun-grenade,ee24,,
,submarine,ee26,,
,submarine-missile,ee25,,
,subway,ee28,,
,subway-pass,ee27,,
,subway-train,ee29,,
,suckered-tentacle,ee2a,,
,sugar-cane,ee2b,,
,suicide,ee2c,,
,suitcase,ee2d,,
,suits,ee2e,,
,summits,ee2f,,
,summon,ee30,,
,sun,ee3e,,
,sun-2,ee31,,
,sunbeams,ee32,,
,sun-cloud,ee33,,
,sundial,ee34,,
,sunflower,ee35,,
,sunglasses,ee36,,
,sunken-eye,ee37,,
,sun-priest,ee38,,
,sun-radiations,ee39,,
,sunrise,ee3b,,
,sunrise-2,ee3a,,
,sunset,ee3c,,
,sun-spear,ee3d,,
,super-mushroom,ee3f,,
,supersonic-arrow,ee40,,
,supersonic-bullet,ee41,,
,surf-board,ee42,,
,surfer-van,ee43,,
,surprised,ee45,,
,surprised-skull,ee44,,
,surrounded-eye,ee46,,
,surrounded-shield,ee47,,
,sushis,ee48,,
,suspension-bridge,ee49,,
,suspicious,ee4a,,
,sverd-i-fjell,ee4b,,
,swallow,ee4e,,
,swallow-2,ee4c,,
,swallower,ee4d,,
,swamp,ee50,,
,swamp-bat,ee4f,,
,swan,ee52,,
,swan-breeze,ee51,,
,swap-bag,ee53,,
,swimfins,ee54,,
,swipe-card,ee55,,
,swirled-shell,ee56,,
,swirl-ring,ee57,,
,swirl-string,ee58,,
,swiss-army-knife,ee59,,
,switchblade,ee5a,,
,switch-weapon,ee5b,,
,switzerland,ee5c,,
,sword-altar,ee5d,,
,sword-array,ee5e,,
,sword-brandish,ee5f,,
,sword-break,ee60,,
,sword-clash,ee61,,
,sword-hilt,ee62,,
,sword-in-stone,ee63,,
,swordman,ee64,,
,sword-mold,ee65,,
,swords-emblem,ee66,,
,sword-slice,ee67,,
,sword-smithing,ee68,,
,sword-spade,ee69,,
,sword-spin,ee6a,,
,swords-power,ee6b,,
,sword-tie,ee6c,,
,swordwoman,ee6d,,
,sword-wound,ee6e,,
,sydney-opera-house,ee6f,,
,syringe,ee71,,
,syringe-2,ee70,,
,tabi-boot,ee72,,
,table,ee73,,
,tablet,ee75,,
,tabletop-players,ee74,,
,tacos,ee76,,
,tadpole,ee77,,
,take-my-money,ee78,,
,talk,ee79,,
,tall-bridge,ee7a,,
,tally-mark-5,ee7b,,
,tambourine,ee7c,,
,tangerine,ee7d,,
,tank,ee7e,,
,tank-top,ee7f,,
,tank-tread,ee80,,
,tanzania,ee81,,
,tap,ee83,,
,tapir,ee82,,
,target-arrows,ee84,,
,target-dummy,ee85,,
,targeted,ee86,,
,targeting,ee87,,
,target-laser,ee88,,
,target-poster,ee89,,
,target-prize,ee8a,,
,target-shot,ee8b,,
,tarot-00-the-fool,ee8c,,
,tarot-01-the-magician,ee8d,,
,tarot-02-the-high-priestess,ee8e,,
,tarot-03-the-empress,ee8f,,
,tattered-banner,ee90,,
,taurus,ee91,,
,tavern-sign,ee92,,
,t-brick,ee93,,
,teacher,ee94,,
,team-downgrade,ee95,,
,team-idea,ee96,,
,team-upgrade,ee97,,
,teapot,ee99,,
,teapot-leaves,ee98,,
,tearing,ee9a,,
,tear-tracks,ee9b,,
,tec-9,ee9c,,
,techno-heart,ee9d,,
,tee-pipe,ee9e,,
,telefrag,ee9f,,
,telepathy,eea0,,
,teleport,eea1,,
,telescope,eea2,,
,telescopic-baton,eea3,,
,teller-mine,eea4,,
,templar-eye,eea5,,
,templar-heart,eea6,,
,templar-shield,eea7,,
,temple-door,eea8,,
,temple-gate,eea9,,
,temporary-shield,eeaa,,
,temptation,eeab,,
,tennis-ball,eeac,,
,tennis-court,eead,,
,tennis-racket,eeae,,
,tension-snowflake,eeaf,,
,tentacle-heart,eeb0,,
,tentacles-barrier,eeb1,,
,tentacles-skull,eeb2,,
,tentacle-strike,eeb3,,
,tentacurl,eeb4,,
,terror,eeb5,,
,tesla,eeb8,,
,tesla-coil,eeb7,,
,tesla-coil-2,eeb6,,
,tesla-turret,eeb9,,
,test-tube-held,eeba,,
,test-tube-rack,eebb,,
,test-tubes,eebc,,
,texas,eebd,,
,theater,eebf,,
,theater-curtains,eebe,,
,thermometer-cold,eec0,,
,thermometer-hot,eec1,,
,thermometer-scale,eec2,,
,think,eec3,,
,third-eye,eec4,,
,thompson-m1,eec6,,
,thompson-m1928,eec5,,
,thor-fist,eec7,,
,thor-hammer,eec8,,
,thorned-arrow,eec9,,
,thorn-helix,eeca,,
,thorny-tentacle,eecb,,
,thorny-vine,eecc,,
,three-burning-balls,eecd,,
,three-friends,eece,,
,three-keys,eecf,,
,three-leaves,eed0,,
,three-pointed-shuriken,eed1,,
,throne-king,eed2,,
,throwing-ball,eed3,,
,thrown-charcoal,eed4,,
,thrown-daggers,eed5,,
,thrown-knife,eed6,,
,thrown-spear,eed7,,
,thrust,eed9,,
,thrust-bend,eed8,,
,thumb-down,eeda,,
,thumb-up,eedb,,
,thunderball,eedc,,
,thunder-blade,eedd,,
,thunder-skull,eede,,
,thunder-struck,eedf,,
,thwomp,eee0,,
,tiara,eee1,,
,tick,eee3,,
,ticket,eee2,,
,tic-tac-toe,eee4,,
,tie,eee6,,
,tied-scroll,eee5,,
,tiger,eee8,,
,tiger-head,eee7,,
,tightrope,eee9,,
,time,eeec,,
,time-bomb,eeea,,
,time-dynamite,eeeb,,
,time-synchronization,eeed,,
,time-trap,eeee,,
,tinker,eeef,,
,tipi,eef0,,
,tired-eye,eef1,,
,tire-iron,eef3,,
,tire-iron-cross,eef2,,
,tire-tracks,eef4,,
,toad-teeth,eef5,,
,toaster,eef6,,
,toggles,eef7,,
,token,eef8,,
,tomahawk,eef9,,
,tomato,eefa,,
,tombstone,eefc,,
,tombstone-2,eefb,,
,tongue,eefd,,
,toolbox,eefe,,
,tooth,ef00,,
,toothbrush,eeff,,
,topaz,ef01,,
,top-hat,ef02,,
,top-paw,ef03,,
,torc,ef05,,
,torch,ef04,,
,tornado,ef07,,
,tornado-discs,ef06,,
,torpedo,ef08,,
,tortoise,ef09,,
,totem,ef0c,,
,totem-head,ef0a,,
,totem-mask,ef0b,,
,toucan,ef0d,,
,towel,ef0e,,
,tower-bridge,ef0f,,
,tower-fall,ef10,,
,tower-flag,ef11,,
,tow-truck,ef12,,
,toy-mallet,ef13,,
,tracked-robot,ef14,,
,trade,ef15,,
,traffic-cone,ef16,,
,traffic-lights-green,ef17,,
,traffic-lights-orange,ef18,,
,traffic-lights-ready-to-go,ef19,,
,traffic-lights-red,ef1a,,
,trail,ef1b,,
,trample,ef1c,,
,transform,ef1d,,
,transfuse,ef1e,,
,transparent-slime,ef1f,,
,transparent-tubes,ef20,,
,transportation-rings,ef21,,
,trap-mask,ef22,,
,trash-can,ef23,,
,travel-dress,ef24,,
,tread,ef25,,
,treasure-map,ef26,,
,trebuchet,ef27,,
,tree-beehive,ef28,,
,tree-branch,ef29,,
,tree-door,ef2a,,
,tree-face,ef2b,,
,tree-growth,ef2c,,
,treehouse,ef2d,,
,tree-roots,ef2e,,
,tree-swing,ef2f,,
,trefoil-lily,ef30,,
,trefoil-shuriken,ef31,,
,trench-assault,ef32,,
,trench-body-armor,ef33,,
,trench-knife,ef34,,
,trench-spade,ef35,,
,t-rex-skull,ef36,,
,triangle-target,ef37,,
,tribal-gear,ef38,,
,tribal-mask,ef39,,
,tribal-pendant,ef3a,,
,tribal-shield,ef3b,,
,tribunal-jury,ef3c,,
,triceratops-head,ef3d,,
,trident,ef3f,,
,trident-shield,ef3e,,
,triforce,ef40,,
,trigger-hurt,ef41,,
,trilobite,ef42,,
,trinacria,ef43,,
,triorb,ef44,,
,triple-beak,ef45,,
,triple-claws,ef46,,
,triple-corn,ef47,,
,triple-gate,ef48,,
,triple-lock,ef49,,
,triple-needle,ef4a,,
,triple-plier,ef4b,,
,triple-scratches,ef4c,,
,triple-shells,ef4d,,
,triple-skulls,ef4e,,
,triple-yin,ef4f,,
,tripwire,ef50,,
,triquetra,ef51,,
,trireme,ef52,,
,triton-head,ef53,,
,troglodyte,ef54,,
,trojan-horse,ef55,,
,troll,ef56,,
,trombone,ef57,,
,tron-arrow,ef58,,
,trophies-shelf,ef59,,
,trophy,ef5b,,
,trophy-cup,ef5a,,
,tropical-fish,ef5c,,
,trousers,ef5e,,
,trousers-2,ef5d,,
,trowel,ef5f,,
,truce,ef60,,
,truck,ef61,,
,trumpet,ef63,,
,trumpet-flag,ef62,,
,trunk-mushroom,ef64,,
,t-shirt,ef65,,
,tuba,ef66,,
,tumbleweed,ef67,,
,tumor,ef68,,
,tumulus,ef69,,
,tune-pitch,ef6a,,
,tunisia,ef6b,,
,turban,ef6c,,
,turbine,ef6d,,
,turd,ef6e,,
,turnstile,ef6f,,
,turret,ef70,,
,turtle,ef72,,
,turtle-shell,ef71,,
,tusks-flag,ef73,,
,tv,ef75,,
,tv-remote,ef74,,
,tv-tower,ef76,,
,twin-shell,ef77,,
,twirl-center,ef78,,
,twirly-flower,ef79,,
,twister,ef7a,,
,two-coins,ef7b,,
,two-feathers,ef7c,,
,two-handed-sword,ef7d,,
,two-shadows,ef7e,,
,tyre,ef7f,,
,ubisoft-sun,ef80,,
,udder,ef81,,
,ufo,ef82,,
,ultrasound,ef83,,
,uluru,ef84,,
,umbrella,ef86,,
,umbrella-bayonet,ef85,,
,unbalanced,ef87,,
,uncertainty,ef88,,
,underground-cave,ef89,,
,underhand,ef8a,,
,underwear,ef8c,,
,underwear-shorts,ef8b,,
,unfriendly-fire,ef8d,,
,unicorn,ef8e,,
,unicycle,ef8f,,
,union-jack,ef90,,
,unlit-bomb,ef91,,
,unlit-candelabra,ef92,,
,unlocking,ef93,,
,unplugged,ef94,,
,unstable-orb,ef95,,
,unstable-projectile,ef96,,
,up-card,ef97,,
,upgrade,ef98,,
,uprising,ef99,,
,ursa-major,ef9a,,
,uruguay,ef9b,,
,usable,ef9c,,
,usa-flag,ef9d,,
,usb-key,ef9e,,
,ushanka,ef9f,,
,uzi,efa0,,
,vacuum-cleaner,efa1,,
,valley,efa2,,
,valve,efa3,,
,vampire-cape,efa4,,
,vampire-dracula,efa5,,
,van-damme-split,efa6,,
,vanilla-flower,efa7,,
,velocipede,efa8,,
,velociraptor,efa9,,
,velociraptor-tracks,efaa,,
,vending-machine,efab,,
,venezuela,efac,,
,venus-flytrap,efad,,
,venus-of-willendorf,efae,,
,vertical-banner,efaf,,
,vertical-flip,efb0,,
,vhs,efb1,,
,vial,efb2,,
,vibrating-ball,efb3,,
,vibrating-shield,efb4,,
,vibrating-smartphone,efb5,,
,video-camera,efb6,,
,video-conference,efb7,,
,viking-church,efb8,,
,viking-head,efb9,,
,viking-helmet,efba,,
,viking-longhouse,efbb,,
,viking-shield,efbc,,
,vile-fluid,efbd,,
,village,efbe,,
,vine-flower,efbf,,
,vine-leaf,efc0,,
,vines,efc1,,
,vine-whip,efc2,,
,vintage-robot,efc3,,
,viola,efc4,,
,violin,efc5,,
,virgo,efc6,,
,virtual-marker,efc7,,
,virus,efc8,,
,visored-helm,efc9,,
,vitruvian-man,efca,,
,volcano,efcb,,
,volleyball-ball,efcc,,
,vomiting,efcd,,
,voodoo-doll,efce,,
,vortex,efcf,,
,vote,efd0,,
,vr-headset,efd1,,
,vulture,efd2,,
,vuvuzelas,efd3,,
,walk,efd8,,
,walkie-talkie,efd4,,
,walking-boot,efd5,,
,walking-scout,efd6,,
,walking-turret,efd7,,
,wallet,efd9,,
,wall-light,efda,,
,walrus-head,efdb,,
,walther-ppk,efdc,,
,wanted-reward,efdd,,
,war-axe,efde,,
,war-bonnet,efdf,,
,warhammer,efe0,,
,warlock-eye,efe1,,
,warlock-hood,efe2,,
,warlord-helmet,efe3,,
,war-pick,efe4,,
,warp-pipe,efe5,,
,washing-machine,efe6,,
,wasp-sting,efe7,,
,watch,efe8,,
,watchtower,efe9,,
,water,effa,,
,water-bolt,efea,,
,water-bottle,efeb,,
,water-diviner-stick,efec,,
,water-drop,efed,,
,waterfall,efee,,
,water-flask,efef,,
,water-fountain,eff0,,
,water-gallon,eff1,,
,water-gun,eff2,,
,watering-can,eff3,,
,watermelon,eff4,,
,water-mill,eff5,,
,water-polo,eff6,,
,water-recycling,eff7,,
,waterskin,eff8,,
,water-splash,eff9,,
,water-tank,effb,,
,water-tower,effc,,
,wave-crest,effd,,
,waves,effe,,
,wave-strike,efff,,
,wave-surfer,f000,,
,wavy-chains,f001,,
,wavy-itinerary,f002,,
,wax-seal,f003,,
,wax-tablet,f004,,
,web-spit,f005,,
,weight,f00a,,
,weight-crush,f006,,
,weight-lifting-down,f007,,
,weight-lifting-up,f008,,
,weight-scale,f009,,
,well,f00b,,
,werewolf,f00c,,
,western-hat,f00d,,
,whale-tail,f00e,,
,wheat,f00f,,
,wheelbarrow,f010,,
,whip,f012,,
,whiplash,f011,,
,whirlpool-shuriken,f013,,
,whirlwind,f014,,
,whisk,f015,,
,whistle,f016,,
,white-book,f017,,
,white-tower,f018,,
,wide-arrow-dunk,f019,,
,wifi-router,f01a,,
,wildfires,f01b,,
,william-tell,f01d,,
,william-tell-skull,f01c,,
,willow-tree,f01e,,
,winchester-rifle,f01f,,
,windchimes,f020,,
,wind-hole,f021,,
,windmill,f022,,
,window,f024,,
,window-bars,f023,,
,windpump,f025,,
,wind-slap,f026,,
,windsock,f027,,
,wind-turbine,f028,,
,windy-stripes,f029,,
,wine-bottle,f02a,,
,wine-glass,f02b,,
,wing-cloak,f02c,,
,winged-arrow,f02d,,
,winged-emblem,f02e,,
,winged-leg,f02f,,
,winged-scepter,f030,,
,winged-shield,f031,,
,winged-sword,f032,,
,wingfoot,f033,,
,winter-gloves,f034,,
,winter-hat,f035,,
,wire-coil,f036,,
,wireframe-globe,f037,,
,wisdom,f038,,
,witch-face,f039,,
,witch-flight,f03a,,
,wizard-face,f03b,,
,wizard-staff,f03c,,
,wok,f03d,,
,wolf-head,f03e,,
,wolf-howl,f03f,,
,wolf-trap,f040,,
,wolverine-claws,f042,,
,wolverine-claws-2,f041,,
,woman-elf-face,f043,,
,wood-axe,f044,,
,wood-beam,f045,,
,wood-cabin,f046,,
,wood-canoe,f047,,
,wood-club,f048,,
,wooden-chair,f049,,
,wooden-clogs,f04a,,
,wooden-crate,f04b,,
,wooden-door,f04c,,
,wooden-fence,f04d,,
,wooden-helmet,f04e,,
,wooden-pegleg,f04f,,
,wooden-pier,f050,,
,wooden-sign,f051,,
,wood-frame,f052,,
,wood-pile,f053,,
,wood-stick,f054,,
,wool,f055,,
,world,f056,,
,worm-mouth,f057,,
,worms,f058,,
,worried-eyes,f059,,
,wrapped-heart,f05a,,
,wrapped-sweet,f05b,,
,wrapping-star,f05c,,
,wrecking-ball,f05d,,
,wrench,f05e,,
,wyvern,f05f,,
,xylophone,f060,,
,yarn,f061,,
,yin-yang,f062,,
,yunluo,f063,,
,zat-gun,f064,,
,z-brick,f065,,
,zebra-shield,f066,,
,zeppelin,f067,,
,zeus-sword,f068,,
,zig-arrow,f069,,
,zigzag-cage,f06a,,
,zigzag-hieroglyph,f06b,,
,zigzag-leaf,f06c,,
,zigzag-tune,f06d,,
,zipper,f06e,,
